date,btc_price_usd,eth_price_usd,lpt_price_usd,btc_volume,eth_volume,lpt_volume,fear_greed_index
2023-09-17,26534.1875,1622.896728515625,5.790468215942383,6774210670,3032716258,19323490,46.0
2023-09-18,26754.28125,1637.3470458984375,5.774841785430908,15615339655,5916674789,25629746,46.0
2023-09-19,27211.1171875,1643.544677734375,5.93168306350708,13807690550,4405868861,29211946,46.0
2023-09-20,27132.0078125,1622.890625,5.868169784545898,13281116604,5156431986,26816751,47.0
2023-09-21,26567.6328125,1584.3070068359375,5.571438789367676,13371443708,5191732312,24209490,47.0
2023-09-22,26579.568359375,1593.268310546875,5.699122905731201,10578746709,3460791634,12370155,43.0
2023-09-23,26579.390625,1593.8577880859375,5.632180213928223,7404700301,2101436678,10998093,47.0
2023-09-24,26256.826171875,1580.8533935546875,5.434812068939209,8192867686,3086456944,10012362,44.0
2023-09-25,26298.48046875,1588.3228759765625,5.5298638343811035,11997833257,4394930984,19433777,47.0
2023-09-26,26217.25,1593.417236328125,5.55476713180542,9985498161,3544861160,19011760,46.0
2023-09-27,26352.716796875,1597.4912109375,5.424655914306641,11718380997,5533036096,21891757,44.0
2023-09-28,27021.546875,1652.8826904296875,5.567306995391846,14079002707,6658092168,24403606,46.0
2023-09-29,26911.720703125,1667.94384765625,5.551408767700195,10396435377,5529687537,24376358,48.0
2023-09-30,26967.916015625,1671.161865234375,5.444897174835205,5331172801,3155292192,24576704,47.0
2023-10-01,27983.75,1733.8104248046875,6.677968978881836,9503917434,5054880180,130433687,48.0
2023-10-02,27530.78515625,1663.6275634765625,6.622255802154541,19793041322,8420552922,56288592,50.0
2023-10-03,27429.978515625,1656.6856689453125,5.981839179992676,11407814187,4742827302,25966381,50.0
2023-10-04,27799.39453125,1647.838134765625,5.8922600746154785,11143355314,5127524863,11197333,49.0
2023-10-05,27415.912109375,1611.4764404296875,5.734241962432861,11877253670,5403759057,8401142,48.0
2023-10-06,27946.59765625,1645.83154296875,6.029971122741699,13492391599,4941208729,26477842,50.0
2023-10-07,27968.83984375,1634.51123046875,5.947775840759277,6553044316,2578994988,17145827,49.0
2023-10-08,27935.08984375,1633.548583984375,6.027703762054443,7916875290,3315554175,19765907,50.0
2023-10-09,27583.677734375,1579.806640625,5.801371097564697,12007668568,7020801716,18353489,50.0
2023-10-10,27391.01953125,1567.7130126953125,5.841917037963867,9973350678,5254966125,11183804,50.0
2023-10-11,26873.3203125,1566.2547607421875,5.718891143798828,13648094333,5416504273,10355791,47.0
2023-10-12,26756.798828125,1539.6124267578125,5.701117992401123,9392909295,5003930677,11944821,45.0
2023-10-13,26862.375,1552.0894775390625,5.699316024780273,15165312851,4575141511,15606528,44.0
2023-10-14,26861.70703125,1555.2568359375,5.66804313659668,5388116782,2429214718,15424458,47.0
2023-10-15,27159.65234375,1558.06982421875,5.717152118682861,7098201980,2923337883,12327664,45.0
2023-10-16,28519.466796875,1600.5343017578125,5.863718032836914,27833876539,8846928526,24333880,47.0
2023-10-17,28415.748046875,1565.4395751953125,5.615750789642334,14872527508,5032686973,24273514,52.0
2023-10-18,28328.341796875,1563.7498779296875,5.490904808044434,12724128586,4354138855,19687999,50.0
2023-10-19,28719.806640625,1567.45703125,5.378899097442627,14448058195,5035110867,16352327,52.0
2023-10-20,29682.94921875,1604.6668701171875,5.520921230316162,21536125230,6747486127,7448816,53.0
2023-10-21,29918.412109375,1629.304443359375,5.788887023925781,11541146996,4212179634,15997580,63.0
2023-10-22,29993.896484375,1663.429931640625,5.792963981628418,10446520040,5248406817,10520332,53.0
2023-10-23,33086.234375,1765.3826904296875,6.040205955505371,38363572311,14362295879,36808125,53.0
2023-10-24,33901.52734375,1784.4375,6.215023040771484,44934999645,15888690475,45160191,66.0
2023-10-25,34502.8203125,1787.3975830078125,6.278952121734619,25254318008,9439066475,36840058,72.0
2023-10-26,34156.6484375,1804.039306640625,6.2939581871032715,19427195376,11196672635,41373212,71.0
2023-10-27,33909.80078125,1780.0452880859375,6.151200771331787,16418032871,7493399771,18914358,70.0
2023-10-28,34089.57421875,1776.6181640625,6.359209060668945,10160330825,4226112731,14652695,65.0
2023-10-29,34538.48046875,1795.5460205078125,6.394784927368164,11160323986,4358528382,13045165,72.0
2023-10-30,34502.36328125,1810.088623046875,6.433780193328857,17184860315,7534051038,21743733,68.0
2023-10-31,34667.78125,1816.458984375,6.153690814971924,15758270810,6477922747,15478266,66.0
2023-11-01,35437.25390625,1847.0897216796875,6.549430847167969,22446272005,10628825648,33827763,66.0
2023-11-02,34938.2421875,1800.6209716796875,6.6164679527282715,20998158544,9004197724,31325841,72.0
2023-11-03,34732.32421875,1832.795166015625,6.653515815734863,17158456701,7622864055,19880635,65.0
2023-11-04,35082.1953125,1857.6986083984375,6.581255912780762,9561294264,4845080427,12965119,68.0
2023-11-05,35049.35546875,1894.15771484375,6.578446865081787,12412743996,8867152645,14496194,70.0
2023-11-06,35037.37109375,1899.83740234375,6.841698169708252,12693436420,8104122602,18671391,74.0
2023-11-07,35443.5625,1888.124267578125,6.759740829467773,18834737789,9203228152,48445454,68.0
2023-11-08,35655.27734375,1889.3223876953125,6.949189186096191,17295394918,6751627017,39116497,66.0
2023-11-09,36693.125,2120.56103515625,6.544793128967285,37762672382,24709695029,51629216,69.0
2023-11-10,37313.96875,2078.289794921875,6.627241134643555,22711265155,14740624457,42286793,70.0
2023-11-11,37138.05078125,2052.7138671875,6.819127082824707,13924272142,10228351203,51298480,70.0
2023-11-12,37054.51953125,2045.18701171875,6.997735023498535,11545715999,7951011698,45544978,73.0
2023-11-13,36502.35546875,2055.265380859375,6.7629780769348145,19057712790,14322027970,49998393,72.0
2023-11-14,35537.640625,1979.0526123046875,6.991133213043213,23857403554,13087862495,45393573,69.0
2023-11-15,37880.58203125,2060.408447265625,7.401738166809082,27365821679,12626326991,58499563,60.0
2023-11-16,36154.76953125,1960.881591796875,7.379676818847656,26007385366,14651619483,53348586,70.0
2023-11-17,36596.68359375,1961.28076171875,6.992302894592285,22445028430,11881648738,50083797,63.0
2023-11-18,36585.703125,1963.2850341796875,6.875763893127441,11886022717,8064677046,36046372,69.0
2023-11-19,37386.546875,2013.2044677734375,7.178031921386719,12915986553,7716048818,26422836,66.0
2023-11-20,37476.95703125,2022.2391357421875,6.947041988372803,20888209068,12866464824,27504166,69.0
2023-11-21,35813.8125,1937.0667724609375,6.3032050132751465,25172163756,13653500841,32008065,71.0
2023-11-22,37432.33984375,2064.42529296875,6.463468074798584,24397247860,13372200584,31626290,62.0
2023-11-23,37289.62109375,2062.210693359375,6.477495193481445,14214948217,7828437946,23083938,66.0
2023-11-24,37720.28125,2081.152099609375,6.464199066162109,22922957823,12141148820,26273373,66.0
2023-11-25,37796.79296875,2084.4130859375,6.7015700340271,9099571165,5362623390,25112189,73.0
2023-11-26,37479.12109375,2063.2861328125,6.400639057159424,13744796068,8054814154,24201061,73.0
2023-11-27,37254.16796875,2027.4173583984375,6.252048015594482,19002925720,10574810069,31240133,66.0
2023-11-28,37831.0859375,2049.338134765625,6.306743144989014,21696137014,9910633038,28360327,68.0
2023-11-29,37858.4921875,2029.92919921875,6.285435199737549,20728546658,8945151861,25908222,72.0
2023-11-30,37712.74609375,2052.55615234375,6.3803558349609375,18115982627,8107789163,24792742,74.0
2023-12-01,38688.75,2087.139892578125,6.348419189453125,23512784002,10866891430,22672171,71.0
2023-12-02,39476.33203125,2165.7041015625,6.662621021270752,15534035612,9130124831,25558689,74.0
2023-12-03,39978.390625,2193.691650390625,6.489991188049316,15769696322,8278465782,23616785,73.0
2023-12-04,41980.09765625,2243.2158203125,6.873211860656738,39856129827,16149367134,36360826,74.0
2023-12-05,44080.6484375,2293.841796875,6.616936206817627,36312154535,15383072559,43083211,75.0
2023-12-06,43746.4453125,2231.661376953125,6.556676864624023,29909761586,12790612571,34637860,72.0
2023-12-07,43292.6640625,2357.57958984375,6.868811130523682,27635760671,14766891042,35834797,72.0
2023-12-08,44166.6015625,2358.73193359375,7.009077072143555,24421116687,12543458699,33054797,72.0
2023-12-09,43725.984375,2341.17529296875,6.7203850746154785,17368210171,10613312823,35425553,73.0
2023-12-10,43779.69921875,2352.462646484375,6.878239154815674,13000481418,7369608905,32172867,74.0
2023-12-11,41243.83203125,2224.578857421875,6.200273036956787,40632672038,17989249470,35928102,74.0
2023-12-12,41450.22265625,2202.0380859375,6.333331108093262,24779520132,11391132228,32231619,67.0
2023-12-13,42890.7421875,2260.648681640625,6.3566508293151855,26797884674,12576395493,31929203,65.0
2023-12-14,43023.97265625,2316.5791015625,6.711383819580078,25578530178,12608711052,39444070,72.0
2023-12-15,41929.7578125,2219.33740234375,6.8098978996276855,19639442462,10259157898,40200215,70.0
2023-12-16,42240.1171875,2226.926513671875,7.615444183349609,14386729590,6866555430,105274221,67.0
2023-12-17,41364.6640625,2196.481201171875,8.326565742492676,16678702876,7410453853,73976990,73.0
2023-12-18,42623.5390625,2217.2734375,7.302342891693115,25224642008,10366536490,52486354,65.0
2023-12-19,42270.52734375,2177.87255859375,7.819666862487793,23171001281,10619179629,48479486,73.0
2023-12-20,43652.25,2201.911376953125,9.429939270019531,27868908174,12652290807,163614582,74.0
2023-12-21,43869.15234375,2239.54248046875,9.284592628479004,22452766169,12616530536,71787529,70.0
2023-12-22,43997.90234375,2326.52490234375,8.906928062438965,21028503216,16137246310,45896814,74.0
2023-12-23,43739.54296875,2309.04638671875,8.952112197875977,13507796558,7995772945,45641491,70.0
2023-12-24,43016.1171875,2265.692138671875,9.074471473693848,18830554085,9450799236,45380665,71.0
2023-12-25,43613.140625,2272.561767578125,9.249155044555664,21115795370,8036302656,36751537,73.0
2023-12-26,42520.40234375,2231.46533203125,8.591337203979492,30026850982,10668581464,42419153,71.0
2023-12-27,43442.85546875,2378.739990234375,8.56316089630127,25260941032,14161342927,33729813,73.0
2023-12-28,42627.85546875,2347.566162109375,8.563162803649902,22992093014,15660799060,33209986,73.0
2023-12-29,42099.40234375,2300.690673828125,8.196850776672363,26000021055,12536968996,30666490,65.0
2023-12-30,42156.90234375,2292.0654296875,8.340347290039062,16013925945,6888195427,28606380,68.0
2023-12-31,42265.1875,2281.47119140625,7.932500839233398,16397498810,6871481744,27388855,67.0
2024-01-01,44167.33203125,2352.327880859375,8.278921127319336,18426978443,6906765990,30206719,65.0
2024-01-02,44957.96875,2355.83642578125,8.508424758911133,39335274536,12910543630,44647510,71.0
2024-01-03,42848.17578125,2210.761962890625,7.116954803466797,46342323118,19332933581,59154028,70.0
2024-01-04,44179.921875,2269.0380859375,7.38992977142334,30448091210,11044564896,44496287,68.0
2024-01-05,44162.69140625,2268.647216796875,7.085962772369385,32336029347,10860953290,44994289,72.0
2024-01-06,43989.1953125,2241.624755859375,6.955289840698242,16092503468,5970741680,43806787,70.0
2024-01-07,43943.09765625,2222.865966796875,6.4175848960876465,19330573863,6490053615,29184885,71.0
2024-01-08,46970.50390625,2333.03271484375,6.959828853607178,42746192015,13830287095,36534943,71.0
2024-01-09,46139.73046875,2344.8271484375,6.601532936096191,39821290992,14891130716,26590236,76.0
2024-01-10,46627.77734375,2582.103515625,7.390921115875244,50114613298,29042100476,25149930,73.0
2024-01-11,46368.5859375,2619.619140625,7.630208969116211,45833734549,22575246883,29332671,76.0
2024-01-12,42853.16796875,2524.460205078125,7.807171821594238,43332698900,23623839263,89904796,71.0
2024-01-13,42842.3828125,2576.597900390625,7.880612850189209,20601860469,12250316867,37710498,64.0
2024-01-14,41796.26953125,2472.2412109375,7.788124084472656,17521429522,9405587417,26210217,60.0
2024-01-15,42511.96875,2511.36376953125,7.910149097442627,22320220558,9700630000,20548250,52.0
2024-01-16,43154.9453125,2587.691162109375,7.87743616104126,24062872740,11063317095,21752575,64.0
2024-01-17,42742.65234375,2528.369384765625,7.783495903015137,20851232595,10441017520,21091669,60.0
2024-01-18,41262.05859375,2467.018798828125,7.219217777252197,25218357242,11900028080,19558726,63.0
2024-01-19,41618.40625,2489.49853515625,7.165319919586182,25752407154,11405278376,18188832,51.0
2024-01-20,41665.5859375,2469.589111328125,7.6201348304748535,11586690904,5297826161,20420267,52.0
2024-01-21,41545.78515625,2453.9130859375,7.53200101852417,9344043642,4578471955,17762077,56.0
2024-01-22,39507.3671875,2310.826416015625,7.010454177856445,31338708143,13923771728,18961258,55.0
2024-01-23,39845.55078125,2240.68603515625,6.730276107788086,29244553045,16182147521,18970833,50.0
2024-01-24,40077.07421875,2233.561767578125,6.780245780944824,22359526178,10134722960,15064712,48.0
2024-01-25,39933.80859375,2217.710205078125,6.697068214416504,18491782013,9302247037,15206876,52.0
2024-01-26,41816.87109375,2267.19970703125,7.118964195251465,25598119893,9975117607,17034412,49.0
2024-01-27,42120.0546875,2267.885986328125,7.213414192199707,11422941934,5144367230,13407025,55.0
2024-01-28,42035.59375,2257.208740234375,7.121328830718994,16858971687,7296214994,13851631,54.0
2024-01-29,43288.24609375,2317.064208984375,7.334469795227051,20668476578,8948195551,14032843,55.0
2024-01-30,42952.609375,2344.49365234375,7.165688991546631,23842814518,10173440062,14384071,61.0
2024-01-31,42582.60546875,2282.54443359375,7.008707046508789,24673628793,10807883277,15125896,60.0
2024-02-01,43075.7734375,2303.82470703125,7.0565338134765625,21423953779,8895583113,14450565,63.0
2024-02-02,43185.859375,2308.0380859375,7.240250110626221,18603843039,7186143091,13563269,63.0
2024-02-03,42992.25,2296.038330078125,7.252941131591797,11169245236,4647754021,23744920,60.0
2024-02-04,42583.58203125,2289.546142578125,7.057526111602783,14802225490,5438100035,13170990,60.0
2024-02-05,42658.66796875,2298.888916015625,6.986988067626953,18715487317,7277068110,13085934,60.0
2024-02-06,43084.671875,2372.201904296875,6.991363048553467,16798476726,9520885493,11983184,64.0
2024-02-07,44318.22265625,2423.7451171875,7.312256813049316,21126587775,9660628536,12749690,62.0
2024-02-08,45301.56640625,2419.906494140625,7.292660236358643,26154524080,9941841732,13090761,66.0
2024-02-09,47147.19921875,2487.515625,7.499331951141357,39316770844,13634203177,13897386,72.0
2024-02-10,47771.27734375,2501.228271484375,7.489329814910889,16398681570,6474444159,13078631,74.0
2024-02-11,48293.91796875,2507.570556640625,7.404383182525635,19315867136,7347245813,15025821,71.0
2024-02-12,49958.22265625,2658.115966796875,7.7044358253479,34511985805,13022696866,16926023,70.0
2024-02-13,49742.44140625,2642.185302734375,7.650073051452637,35593051468,18271237044,18448662,79.0
2024-02-14,51826.6953125,2777.90234375,7.966057777404785,39105608050,21448973822,21718151,74.0
2024-02-15,51938.5546875,2824.37890625,8.116765975952148,38564360533,23734481937,17886960,72.0
2024-02-16,52160.203125,2803.69140625,14.440374374389648,28180567298,17057114638,599091433,72.0
2024-02-17,51662.99609375,2786.672607421875,18.080692291259766,20009091006,17932379943,642834066,76.0
2024-02-18,52122.546875,2878.998046875,17.819961547851562,17595377311,23355830478,389564782,72.0
2024-02-19,51779.14453125,2943.57470703125,17.177152633666992,21362184346,15163110589,192553313,75.0
2024-02-20,52284.875,3013.503662109375,14.582183837890625,33353758256,20341598470,125067875,72.0
2024-02-21,51839.1796875,2970.35546875,15.504935264587402,28624907020,18897136867,155002668,78.0
2024-02-22,51304.97265625,2971.00732421875,14.87202262878418,25413900611,18058908246,145469648,74.0
2024-02-23,50731.94921875,2921.658203125,13.741085052490234,21427078270,12822717059,64426113,76.0
2024-02-24,51571.1015625,2992.385986328125,14.084538459777832,15174077879,10701688842,44296133,72.0
2024-02-25,51733.23828125,3112.697265625,14.556207656860352,15413239245,14620450464,101052115,74.0
2024-02-26,54522.40234375,3178.99365234375,14.411031723022461,34074411896,17504464351,67013977,72.0
2024-02-27,57085.37109375,3244.519287109375,14.289212226867676,49756832031,21090315368,65820666,79.0
2024-02-28,62504.7890625,3385.703857421875,13.88454818725586,83239156760,32885894265,107055171,82.0
2024-02-29,61198.3828125,3341.919677734375,13.446535110473633,65496611844,28469171094,62091876,80.0
2024-03-01,62440.6328125,3435.053955078125,14.487760543823242,40186368423,16880101987,75635395,80.0
2024-03-02,62029.84765625,3422.0498046875,14.595369338989258,23888473685,12024340617,43859557,80.0
2024-03-03,63167.37109375,3490.99365234375,14.262091636657715,26253811450,13643324467,59385013,83.0
2024-03-04,68330.4140625,3630.433837890625,14.202622413635254,70670471105,26772963830,47085379,82.0
2024-03-05,63801.19921875,3554.964599609375,13.148307800292969,102802940877,47706899137,89407168,90.0
2024-03-06,66106.8046875,3819.226318359375,14.760079383850098,68750229073,34938642613,71269734,75.0
2024-03-07,66925.484375,3874.34765625,16.182697296142578,46989543159,22457177587,89407584,82.0
2024-03-08,68300.09375,3892.06103515625,23.40081024169922,59202881172,26135487051,320278935,81.0
2024-03-09,68498.8828125,3915.4189453125,23.288280487060547,21609650379,11926623780,303583091,84.0
2024-03-10,69019.7890625,3881.193115234375,22.009033203125,35683977532,15783924355,80049389,79.0
2024-03-11,72123.90625,4066.445068359375,20.893455505371094,65716656765,28806262507,75206501,82.0
2024-03-12,71481.2890625,3980.273193359375,20.261085510253906,62554434520,26917010932,64130835,81.0
2024-03-13,73083.5,4006.45703125,20.357755661010742,48212536929,22028114691,37540768,81.0
2024-03-14,71396.59375,3883.140380859375,27.244558334350586,59594605698,25434810823,261030745,88.0
2024-03-15,69403.7734375,3735.22021484375,23.641199111938477,78320453976,33505075433,172523649,83.0
2024-03-16,65315.1171875,3522.860107421875,20.1698055267334,46842198371,20199855932,77928002,81.0
2024-03-17,68390.625,3642.4130859375,22.02703285217285,44716864318,19938757095,96782737,79.0
2024-03-18,67548.59375,3517.985107421875,19.294828414916992,49261579492,21162220224,60883131,77.0
2024-03-19,61912.7734375,3157.6181640625,17.440134048461914,74215844794,34166976701,57111622,79.0
2024-03-20,67913.671875,3513.39306640625,18.997453689575195,66792634382,36605316331,46568370,74.0
2024-03-21,65491.390625,3492.9912109375,18.873390197753906,44480350565,22213647922,37858225,78.0
2024-03-22,63778.76171875,3333.68798828125,18.23895263671875,41401116964,20574952329,43154836,75.0
2024-03-23,64062.203125,3336.593994140625,18.814308166503906,24738964812,13242137554,33622068,73.0
2024-03-24,67234.171875,3454.636474609375,20.412986755371094,27206630673,12156660941,45151842,74.0
2024-03-25,69958.8125,3590.8837890625,20.303197860717773,42700139523,18603921705,35412816,75.0
2024-03-26,69987.8359375,3587.5048828125,20.54138946533203,36010437368,18505553577,41837391,81.0
2024-03-27,69455.34375,3500.115234375,19.72826385498047,40827113309,18753082145,44560205,83.0
2024-03-28,70744.953125,3561.2939453125,19.32562828063965,34374900617,16419674157,34592642,80.0
2024-03-29,69892.828125,3511.80615234375,18.82303810119629,25230851763,12712701619,25621434,79.0
2024-03-30,69645.3046875,3507.9443359375,18.552555084228516,17130241883,9389066783,22775709,75.0
2024-03-31,71333.6484375,3647.8564453125,18.7132625579834,20050941373,10499881424,17021211,75.0
2024-04-01,69702.1484375,3505.030029296875,18.01640510559082,34873527352,16002098681,30782851,79.0
2024-04-02,65446.97265625,3277.234619140625,16.54082679748535,50705240709,22076539151,38582767,79.0
2024-04-03,65980.8125,3311.44189453125,16.365509033203125,34488018367,16010734587,23457394,71.0
2024-04-04,68508.84375,3330.04052734375,16.759138107299805,34439527442,14476330517,21697794,70.0
2024-04-05,67837.640625,3318.88525390625,16.271854400634766,33748230056,15214447092,24585135,79.0
2024-04-06,68896.109375,3354.183837890625,17.13249397277832,19967785809,8956926798,22667781,75.0
2024-04-07,69362.5546875,3453.49462890625,17.081575393676758,21204930369,9931108526,17846991,78.0
2024-04-08,71631.359375,3695.292724609375,17.728004455566406,37261432669,19055143129,20427371,76.0
2024-04-09,69139.015625,3505.163330078125,16.157482147216797,36426900409,18279773833,21491957,80.0
2024-04-10,70587.8828125,3543.737060546875,15.643259048461914,38318601774,16872482726,24717531,78.0
2024-04-11,70060.609375,3505.247802734375,15.420805931091309,30153382941,14076734489,21385546,76.0
2024-04-12,67195.8671875,3243.034912109375,12.294733047485352,44129299406,22104869556,40290542,79.0
2024-04-13,63821.47265625,3004.900390625,10.98737621307373,52869738185,29930408174,47991652,72.0
2024-04-14,65738.7265625,3156.94189453125,12.105755805969238,49084320047,25486284994,37151189,72.0
2024-04-15,63426.2109375,3101.600341796875,11.95076847076416,43595917654,21925843181,35384015,74.0
2024-04-16,63811.86328125,3084.920166015625,12.0283203125,42847528078,19441391169,31670388,65.0
2024-04-17,61276.69140625,2984.7275390625,11.655810356140137,41915247049,17711869375,26627807,67.0
2024-04-18,63512.75390625,3066.027587890625,13.355749130249023,36006307335,15183777035,59855140,57.0
2024-04-19,63843.5703125,3059.278564453125,13.048014640808105,49920425401,20399982867,43079303,66.0
2024-04-20,64994.44140625,3157.627197265625,16.01982879638672,23097485495,9918642130,43672254,66.0
2024-04-21,64926.64453125,3147.28857421875,15.262463569641113,20506644853,9394387894,42982064,72.0
2024-04-22,66837.6796875,3201.652099609375,15.647601127624512,28282686673,12063858733,29962019,73.0
2024-04-23,66407.2734375,3219.91162109375,15.237605094909668,24310975583,11054442653,32364092,71.0
2024-04-24,64276.8984375,3139.80517578125,14.167258262634277,30276655120,14000234760,25780170,72.0
2024-04-25,64481.70703125,3156.509521484375,14.901555061340332,32155786816,13989030260,28765421,72.0
2024-04-26,63755.3203125,3130.164794921875,13.99522590637207,24139372950,10622333862,20345825,70.0
2024-04-27,63419.140625,3252.168212890625,13.979701042175293,19530783039,11820785577,19828314,67.0
2024-04-28,63113.23046875,3262.774658203125,13.474800109863281,17334827993,11379192678,17047514,65.0
2024-04-29,63841.12109375,3215.428955078125,13.381946563720703,26635912073,15032246816,19654682,67.0
2024-04-30,60636.85546875,3012.286865234375,12.381265640258789,37840840057,18266894653,24941601,67.0
2024-05-01,58254.01171875,2969.78466796875,12.403321266174316,48439780271,20005057445,25182771,54.0
2024-05-02,59123.43359375,2988.16845703125,12.66184139251709,32711813559,13163903903,18346350,43.0
2024-05-03,62889.8359375,3103.5419921875,13.563995361328125,33172023048,12862183229,25586441,48.0
2024-05-04,63891.47265625,3117.576416015625,13.6732177734375,20620477992,8283229638,18774131,67.0
2024-05-05,64031.1328125,3137.2490234375,15.080161094665527,18296164805,8783447639,73420635,69.0
2024-05-06,63161.94921875,3062.728759765625,15.27613353729248,28697928697,13008587255,55900902,71.0
2024-05-07,62334.81640625,3006.5771484375,15.68764591217041,25930730982,11743187337,47387013,68.0
2024-05-08,61187.94140625,2973.6572265625,13.997907638549805,26088172222,11791662158,35271045,64.0
2024-05-09,63049.9609375,3036.0205078125,17.146892547607422,25453338161,10861947179,70724470,55.0
2024-05-10,60792.77734375,2909.791259765625,16.8857479095459,27804954694,12278653601,112497367,66.0
2024-05-11,60793.7109375,2911.60205078125,17.7994384765625,13842272968,6795916454,61860042,53.0
2024-05-12,61448.39453125,2928.701904296875,17.95682716369629,13800459405,5908941395,41683053,56.0
2024-05-13,62901.44921875,2949.359619140625,17.84130096435547,27889181179,13352264795,55039543,57.0
2024-05-14,61552.7890625,2881.157958984375,17.29477310180664,28186271527,12444516140,76695432,66.0
2024-05-15,66267.4921875,3037.056640625,20.319351196289062,39815167074,14666902956,136087031,64.0
2024-05-16,65231.58203125,2945.131103515625,19.558616638183594,31573077994,13035465176,66918347,70.0
2024-05-17,67051.875,3094.11865234375,19.465354919433594,28031279310,14449438097,60060339,74.0
2024-05-18,66940.8046875,3122.948974609375,18.93010711669922,16712277406,9407051320,39270477,73.0
2024-05-19,66278.3671875,3071.843017578125,18.844436645507812,19249094538,8747800800,55736477,72.0
2024-05-20,71448.1953125,3663.85546875,20.83403778076172,43850655717,31228143948,87536093,70.0
2024-05-21,70136.53125,3789.312744140625,20.656766891479492,46932005990,37643853967,82913260,76.0
2024-05-22,69122.3359375,3737.2177734375,23.543092727661133,32802561717,25155809461,166284125,76.0
2024-05-23,67929.5625,3776.92724609375,22.85398292541504,41895680979,45623656317,97843700,76.0
2024-05-24,68526.1015625,3726.9345703125,22.45968246459961,29197308153,22257061429,55886261,74.0
2024-05-25,69265.9453125,3749.236572265625,22.457792282104492,15473071741,10000027764,52835820,76.0
2024-05-26,68518.09375,3825.8974609375,22.81039810180664,15628433737,14650794791,54391868,75.0
2024-05-27,69394.5546875,3892.0068359375,21.259241104125977,25870990717,18949181813,73780180,74.0
2024-05-28,68296.21875,3840.25634765625,21.76633644104004,32722265965,19846044324,72219047,72.0
2024-05-29,67578.09375,3763.196533203125,20.991697311401367,26707072906,17411416736,57944118,72.0
2024-05-30,68364.9921875,3746.849609375,21.2584171295166,29509712534,15065849797,50131222,73.0
2024-05-31,67491.4140625,3760.026611328125,22.780323028564453,27387283769,15290700646,62554662,73.0
2024-06-01,67706.9375,3813.198974609375,23.03887367248535,11641495604,8661024535,34159021,72.0
2024-06-02,67751.6015625,3780.89599609375,21.483171463012695,17110588415,11126903059,42647982,73.0
2024-06-03,68804.78125,3766.38916015625,21.01534080505371,32401285324,14082454300,44355797,73.0
2024-06-04,70567.765625,3812.515869140625,21.556316375732422,33149696545,13331489271,40644293,73.0
2024-06-05,71082.8203125,3864.260986328125,21.376628875732422,32810771409,15480034434,37538049,75.0
2024-06-06,70757.1640625,3811.60595703125,23.98624610900879,25223152007,13606583873,131248110,78.0
2024-06-07,69342.5859375,3678.629150390625,23.326242446899414,36188381096,18220286186,78236618,77.0
2024-06-08,69305.7734375,3680.949951171875,22.98259735107422,14262185861,9096091805,87233684,72.0
2024-06-09,69647.9921875,3705.90380859375,22.18236541748047,13534028500,7910768788,63082475,75.0
2024-06-10,69512.28125,3666.717529296875,22.8886661529541,20597699541,10377300126,115372447,72.0
2024-06-11,67332.03125,3498.33056640625,20.12339210510254,37116136345,19184721538,67572118,74.0
2024-06-12,68241.1875,3559.61767578125,25.02259635925293,34497940694,17142905351,131609102,72.0
2024-06-13,66756.3984375,3469.28125,23.754873275756836,28955204146,14472382154,80030946,70.0
2024-06-14,66011.09375,3480.27197265625,23.568086624145508,27403884779,15793876596,74556593,74.0
2024-06-15,66191.0,3565.549560546875,21.948137283325195,14121265576,12733651076,46094265,74.0
2024-06-16,66639.046875,3620.5634765625,22.00644874572754,13281140541,9878388158,48502476,71.0
2024-06-17,66490.296875,3511.37890625,20.336671829223633,30006354476,17838856988,46669785,71.0
2024-06-18,65140.74609375,3483.681396484375,18.27536392211914,39481285950,21022514455,61206603,74.0
2024-06-19,64960.296875,3559.347412109375,18.793903350830078,21103423504,15275373778,48154327,64.0
2024-06-20,64828.65625,3511.0869140625,18.812410354614258,25641109124,16115123753,39376489,60.0
2024-06-21,64096.19921875,3516.07568359375,17.91095542907715,26188171739,15933353456,33209544,63.0
2024-06-22,64252.578125,3494.8134765625,17.510366439819336,9858198793,7423703673,20242776,53.0
2024-06-23,63180.796875,3418.61181640625,16.64849853515625,11170471802,9418141333,21014210,55.0
2024-06-24,60277.4140625,3350.25634765625,16.512971878051758,43152133651,23137744903,41079666,51.0
2024-06-25,61804.640625,3395.029052734375,17.36594581604004,29201215431,13235546063,32123193,30.0
2024-06-26,60811.27734375,3369.477294921875,16.531951904296875,22506003064,11694054195,25030181,46.0
2024-06-27,61604.80078125,3444.800537109375,16.851795196533203,21231745045,11771834016,24634854,40.0
2024-06-28,60320.13671875,3373.635986328125,16.328840255737305,24952866877,12861158844,24133718,47.0
2024-06-29,60887.37890625,3372.9677734375,15.379158973693848,12652903396,6584792001,17143951,30.0
2024-06-30,62678.29296875,3432.88916015625,16.71404266357422,17333226409,8396416013,23032456,47.0
2024-07-01,62851.98046875,3440.341552734375,16.434581756591797,25468379421,12281551839,24425910,53.0
2024-07-02,62029.015625,3416.354736328125,16.465978622436523,20151616992,9421757718,19411810,51.0
2024-07-03,60173.921875,3292.916748046875,15.252015113830566,29756701685,16121324440,24568379,50.0
2024-07-04,56977.703125,3054.52197265625,12.808661460876465,41149609230,20252514386,30994980,44.0
